dataset,mass,a_val,alpha0,alpha1,beta1,alpha2,beta2,alpha1_plus_2beta1,alpha1_minus_beta1,r_alpha2,second_neighbor_family,C_pc5,hyperplane_residual_raw,PC1,PC2,PC3,PC4,PC5
dataframe000016,80.0,2.0,4.0431027,-0.29862866,-0.4869081,-0.82698196,-0.0004646188,-1.2724448,0.18827945,0.99943846,$\alpha_2$-dominated,-0.00035867461488282366,-0.00035867461488265143,0.7928065345148922,-2.582549522433342,-1.120044932005893,0.13327738428103303,-0.00035867461488282366
dataframe000016,80.0,2.0,4.0431027,-0.29862866,0.004396773,-0.82698196,-0.0004646188,-0.28983513,-0.30302542,0.99943846,$\alpha_2$-dominated,-0.00041404311402138755,-0.0004140431140210488,1.6042895023162447,-1.44045345689563,-1.3287067943962632,0.08619618593989666,-0.00041404311402138755
dataframe000014,90.0,3.2,6.0167575,-0.5044516,-0.21810704,-0.99051607,0.00027525212,-0.94066566,-0.28634453,0.9997222,$\alpha_2$-dominated,0.00014257972423572425,0.00014257972423581145,1.2476118963839422,-1.6219314299398297,0.025544559781128084,-0.15576052834173532,0.00014257972423572425
dataframe000014,90.0,3.2,6.0167575,-0.5044516,-0.21810704,-0.99051607,0.00027525212,-0.94066566,-0.28634453,0.9997222,$\alpha_2$-dominated,0.00014257972423572425,0.00014257972423581145,1.2476118963839422,-1.6219314299398297,0.025544559781128084,-0.15576052834173532,0.00014257972423572425
dataframe000014,90.0,3.2,6.0167575,-0.5044516,-0.21810704,-0.99051607,0.00027525212,-0.94066566,-0.28634453,0.9997222,$\alpha_2$-dominated,0.00014257972423572425,0.00014257972423581145,1.2476118963839422,-1.6219314299398297,0.025544559781128084,-0.15576052834173532,0.00014257972423572425
dataframe000014,90.0,3.2,6.0167575,-0.5044516,-0.21810704,-0.99051607,0.00027525212,-0.94066566,-0.28634453,0.9997222,$\alpha_2$-dominated,0.00014257972423572425,0.00014257972423581145,1.2476118963839422,-1.6219314299398297,0.025544559781128084,-0.15576052834173532,0.00014257972423572425
dataframe000014,90.0,3.2,6.0167575,-0.5044516,-0.21810704,-0.99051607,0.00027525212,-0.94066566,-0.28634453,0.9997222,$\alpha_2$-dominated,0.00014257972423572425,0.00014257972423581145,1.2476118963839422,-1.6219314299398297,0.025544559781128084,-0.15576052834173532,0.00014257972423572425
dataframe000016,60.0,2.6,6.056849,-0.22071594,0.6359459,0.00057990086,-1.0727457,1.0511758,-0.85666186,0.0005402842,$\beta_2$-dominated,0.0001672744554297933,0.00016727445542989684,0.5064427794550089,1.562582414880198,-1.248843174334199,-0.04415080109065616,0.0001672744554297933
dataframe000016,60.0,2.6,6.056849,-0.22071594,0.037631292,0.00057990086,-1.0727457,-0.14545336,-0.25834724,0.0005402842,$\beta_2$-dominated,0.00023469904362476862,0.00023469904362487216,-0.481787023150587,0.17172959984029923,-0.9947332532780384,0.013185023437282542,0.00023469904362476862
dataframe000016,60.0,2.6,6.056849,-0.22071594,-0.5769653,0.00057990086,-1.0727457,-1.3746464,0.35624933,0.0005402842,$\beta_2$-dominated,0.00030399078334735646,0.00030399078334768204,-1.4969095465415796,-1.2569725174193085,-0.7337082531306295,0.07208111005851141,0.00030399078334735646
dataframe000016,60.0,2.6,6.056849,-0.22071594,-0.003352117,0.00057990086,-1.0727457,-0.22742018,-0.21736382,0.0005402842,$\beta_2$-dominated,0.0002393327630876229,0.00023933276308789298,-0.5494788925190134,0.07645882064934463,-0.9773272145866442,0.01711240980804705,0.0002393327630876229
dataframe000016,60.0,2.6,6.056849,-0.22071594,0.6359459,0.00057990086,-1.0727457,1.0511758,-0.85666186,0.0005402842,$\beta_2$-dominated,0.0001672744554297933,0.00016727445542989684,0.5064427794550089,1.562582414880198,-1.248843174334199,-0.04415080109065616,0.0001672744554297933
dataframe000013,90.0,2.6,7.066823,-0.000103314334,0.519611,-0.00053494493,-1.766475,1.0391186,-0.5197143,0.0003027402,$\beta_2$-dominated,-0.00028542985217855057,-0.0002854298521781913,-0.6139513557804276,1.801390747300249,-1.0923507953783278,-0.9254454241124114,-0.00028542985217855057
dataframe000013,90.0,2.6,7.066823,-0.000103314334,-0.13972951,-0.00053494493,-1.766475,-0.27956235,0.1396262,0.0003027402,$\beta_2$-dominated,-0.0002111462599151928,-0.00021114625991483353,-1.7029769717076746,0.26867604469911266,-0.8123225836367849,-0.8622615452522627,-0.0002111462599151928
dataframe000013,90.0,2.6,7.066823,-0.000103314334,0.36816785,-0.00053494493,-1.766475,0.7362324,-0.36827117,0.0003027402,$\beta_2$-dominated,-0.00026836774353116956,-0.00026836774353092134,-0.864088335057786,1.4493433572338472,-1.0280314534151638,-0.9109327952394465,-0.00026836774353116956
dataframe000013,90.0,2.6,7.066823,-0.000103314334,0.36816785,-0.00053494493,-1.766475,0.7362324,-0.36827117,0.0003027402,$\beta_2$-dominated,-0.00026836774353116956,-0.00026836774353092134,-0.864088335057786,1.4493433572338472,-1.0280314534151638,-0.9109327952394465,-0.00026836774353116956
dataframe000013,90.0,2.6,7.066823,-0.000103314334,0.519611,-0.00053494493,-1.766475,1.0391186,-0.5197143,0.0003027402,$\beta_2$-dominated,-0.00028542985217855057,-0.0002854298521781913,-0.6139513557804276,1.801390747300249,-1.0923507953783278,-0.9254454241124114,-0.00028542985217855057
dataframe000016,90.0,2.2,4.859223,-0.19564003,-0.041688256,-0.00056003185,-0.8234895,-0.27901655,-0.15395176,0.0006796095,$\beta_2$-dominated,-0.00019571241481168772,-0.00019571241481143,-0.2255813499715481,-0.39240396528867344,-1.5232717646418603,0.3415814393670157,-0.00019571241481168772
dataframe000016,90.0,2.2,4.859223,-0.19564003,-0.041688256,-0.00056003185,-0.8234895,-0.27901655,-0.15395176,0.0006796095,$\beta_2$-dominated,-0.00019571241481168772,-0.00019571241481143,-0.2255813499715481,-0.39240396528867344,-1.5232717646418603,0.3415814393670157,-0.00019571241481168772
dataframe000016,90.0,2.2,4.859223,-0.19564003,-0.041688256,-0.00056003185,-0.8234895,-0.27901655,-0.15395176,0.0006796095,$\beta_2$-dominated,-0.00019571241481168772,-0.00019571241481143,-0.2255813499715481,-0.39240396528867344,-1.5232717646418603,0.3415814393670157,-0.00019571241481168772
dataframe000016,90.0,2.2,4.859223,-0.19564003,0.3051167,-0.00056003185,-0.8234895,0.4145934,-0.50075674,0.0006796095,$\beta_2$-dominated,-0.00023478466872908289,-0.000234784668728957,0.3472327007704354,0.4137850761703881,-1.6705631524143432,0.30834749788561494,-0.00023478466872908289
dataframe000016,90.0,2.2,4.859223,-0.19564003,0.51982933,-0.00056003185,-0.8234895,0.84401864,-0.71546936,0.0006796095,$\beta_2$-dominated,-0.00025897493867533606,-0.00025897493867511304,0.7018712262515424,0.9129098664085572,-1.7617536539532586,0.28777182243278243,-0.00025897493867533606
dataframe000016,100.0,3.0,5.4912214,-0.043781526,-0.10464458,-0.0011168435,-1.2852118,-0.25307068,0.060863055,0.0008682412,$\beta_2$-dominated,-0.00041972697047002166,-0.0004197269704697079,-0.9450365247951088,-0.20912186282931813,-1.4505780835065187,-0.24600922572469733,-0.00041972697047002166
dataframe000016,100.0,3.0,5.4912214,-0.043781526,0.033870347,-0.0011168435,-1.2852118,0.023959167,-0.07765187,0.0008682412,$\beta_2$-dominated,-0.0004353366398373885,-0.00043533663983701923,-0.7162529093652957,0.1128724087885621,-1.5094066941352442,-0.2592829572172754,-0.0004353366398373885
dataframe000016,100.0,3.0,5.4912214,-0.043781526,0.033870347,-0.0011168435,-1.2852118,0.023959167,-0.07765187,0.0008682412,$\beta_2$-dominated,-0.0004353366398373885,-0.00043533663983701923,-0.7162529093652957,0.1128724087885621,-1.5094066941352442,-0.2592829572172754,-0.0004353366398373885
dataframe000016,100.0,3.0,5.4912214,-0.043781526,0.34303904,-0.0011168435,-1.2852118,0.64229655,-0.38682055,0.0008682412,$\beta_2$-dominated,-0.00047015636956801703,-0.0004701563695678698,-0.20560231430233644,0.8315714612511976,-1.640713597490251,-0.2889102614338877,-0.00047015636956801703
dataframe000016,100.0,3.0,5.4912214,-0.043781526,0.033870347,-0.0011168435,-1.2852118,0.023959167,-0.07765187,0.0008682412,$\beta_2$-dominated,-0.0004353366398373885,-0.00043533663983701923,-0.7162529093652957,0.1128724087885621,-1.5094066941352442,-0.2592829572172754,-0.0004353366398373885
dataframe000016,80.0,3.2,7.282665,-0.82422465,-0.56320703,-0.34440255,-0.0009335083,-1.9506388,-0.26101762,0.99729687,$\alpha_2$-dominated,-0.0008433225645590417,-0.0008433225645589509,0.06947240548337345,-1.6264176570583255,0.8881160396831074,0.8948494648721871,-0.0008433225645590417
dataframe000016,80.0,3.2,7.282665,-0.82422465,-0.7046448,-0.34440255,-0.0009335083,-2.2335143,-0.11957985,0.99729687,$\alpha_2$-dominated,-0.0008273876939647832,-0.0008273876939646923,-0.16413883671516014,-1.9552064204941049,0.9481860118112434,0.9084032915329798,-0.0008273876939647832
dataframe000016,80.0,3.2,7.282665,-0.82422465,-0.56320703,-0.34440255,-0.0009335083,-1.9506388,-0.26101762,0.99729687,$\alpha_2$-dominated,-0.0008433225645590417,-0.0008433225645589509,0.06947240548337345,-1.6264176570583255,0.8881160396831074,0.8948494648721871,-0.0008433225645590417
dataframe000016,80.0,3.2,7.282665,-0.82422465,-0.56320703,-0.34440255,-0.0009335083,-1.9506388,-0.26101762,0.99729687,$\alpha_2$-dominated,-0.0008433225645590417,-0.0008433225645589509,0.06947240548337345,-1.6264176570583255,0.8881160396831074,0.8948494648721871,-0.0008433225645590417
dataframe000016,80.0,3.2,7.282665,-0.82422465,-0.56320703,-0.34440255,-0.0009335083,-1.9506388,-0.26101762,0.99729687,$\alpha_2$-dominated,-0.0008433225645590417,-0.0008433225645589509,0.06947240548337345,-1.6264176570583255,0.8881160396831074,0.8948494648721871,-0.0008433225645590417
dataframe000014,100.0,2.8,4.6406593,-0.29153603,0.006576789,-1.154146,0.002870883,-0.27838245,-0.2981128,0.9975187,$\alpha_2$-dominated,0.0022938199224767416,0.00229381992247701,1.8409695199547793,-1.5505103856143578,-0.913404928023687,-0.43032221057581616,0.0022938199224767416
dataframe000014,100.0,2.8,4.6406593,-0.29153603,-0.49248993,-1.154146,0.002870883,-1.276516,0.2009539,0.9975187,$\alpha_2$-dominated,0.002349997358922223,0.002349997358922547,1.0166663681292236,-2.7106498304936997,-0.7014464878102389,-0.38249716287719454,0.002349997358922223
dataframe000014,100.0,2.8,4.6406593,-0.29153603,-0.44995657,-1.154146,0.002870883,-1.1914492,0.15842053,0.9975187,$\alpha_2$-dominated,0.002345238170938185,0.002345238170938509,1.0869182959573225,-2.6117759656626967,-0.7195108415566065,-0.3865731095379847,0.002345238170938185
dataframe000014,100.0,2.8,4.6406593,-0.29153603,-0.01865294,-1.154146,0.002870883,-0.32884192,-0.2728831,0.9975187,$\alpha_2$-dominated,0.0022966460061394963,0.0022966460061397092,1.7992978482498079,-1.6091598676920034,-0.9026896109006627,-0.4279044636183668,0.0022966460061394963
dataframe000014,100.0,2.8,4.6406593,-0.29153603,0.2800479,-1.154146,0.002870883,0.26855975,-0.5715839,0.9975187,$\alpha_2$-dominated,0.0022629933314957714,0.00226299333149604,2.2926588128284817,-0.9147945625606233,-1.0295507119009522,-0.45652863826069007,0.0022629933314957714
dataframe000016,60.0,2.4,8.600115,-0.8124162,-0.77563506,0.00024230327,-0.52516234,-2.3636863,-0.036781132,0.0004611746,$\beta_2$-dominated,6.259553571422947e-05,6.259553571431965e-05,-1.300157679759683,-1.338291415623777,1.3646208287181485,0.785052422175306,6.259553571422947e-05
dataframe000016,60.0,2.4,8.600115,-0.8124162,-0.90911454,0.00024230327,-0.52516234,-2.6306453,0.096698344,0.0004611746,$\beta_2$-dominated,7.763379736545293e-05,7.763379736570964e-05,-1.5206242950427113,-1.6485801891245655,1.4213108377716561,0.7978436143282007,7.763379736545293e-05
dataframe000016,60.0,2.4,8.600115,-0.8124162,-0.90911454,0.00024230327,-0.52516234,-2.6306453,0.096698344,0.0004611746,$\beta_2$-dominated,7.763379736545293e-05,7.763379736570964e-05,-1.5206242950427113,-1.6485801891245655,1.4213108377716561,0.7978436143282007,7.763379736545293e-05
dataframe000016,60.0,2.4,8.600115,-0.8124162,-0.9399936,0.00024230327,-0.52516234,-2.6924033,0.12757742,0.0004611746,$\beta_2$-dominated,8.117827998464175e-05,8.1178279985065e-05,-1.571626897078606,-1.7203621739659343,1.4344254263962612,0.8008026817101945,8.117827998464175e-05
dataframe000016,60.0,2.4,8.600115,-0.8124162,-0.77563506,0.00024230327,-0.52516234,-2.3636863,-0.036781132,0.0004611746,$\beta_2$-dominated,6.259553571422947e-05,6.259553571431965e-05,-1.300157679759683,-1.338291415623777,1.3646208287181485,0.785052422175306,6.259553571422947e-05
dataframe000016,50.0,2.6,8.219978,-0.80639726,-0.80087674,-0.0024291177,-0.44218123,-2.4081507,-0.0055205226,0.0054634754,$\beta_2$-dominated,-0.0010395653531569517,-0.001039565353156852,-1.2118956815494482,-1.5205814461840987,1.2006223667008178,0.8911397902290372,-0.0010395653531569517
dataframe000016,50.0,2.6,8.219978,-0.80639726,-0.02092303,-0.0024291177,-0.44218123,-0.8482433,-0.78547424,0.0054634754,$\beta_2$-dominated,-0.0011274704187194508,-0.001127470418719462,0.07634546719885746,0.2925128570409269,0.8693685948372074,0.8163976992537976,-0.0011274704187194508
dataframe000016,50.0,2.6,8.219978,-0.80639726,-0.23989733,-0.0024291177,-0.44218123,-1.2861919,-0.56649995,0.0054634754,$\beta_2$-dominated,-0.0011028327829976483,-0.0011028327829975485,-0.2853320383599022,-0.2165187315103728,0.9623690953501306,0.8373817866697572,-0.0011028327829976483
dataframe000016,50.0,2.6,8.219978,-0.80639726,-0.02092303,-0.0024291177,-0.44218123,-0.8482433,-0.78547424,0.0054634754,$\beta_2$-dominated,-0.0011274704187194508,-0.001127470418719462,0.07634546719885746,0.2925128570409269,0.8693685948372074,0.8163976992537976,-0.0011274704187194508
dataframe000016,50.0,2.6,8.219978,-0.80639726,-0.02092303,-0.0024291177,-0.44218123,-0.8482433,-0.78547424,0.0054634754,$\beta_2$-dominated,-0.0011274704187194508,-0.001127470418719462,0.07634546719885746,0.2925128570409269,0.8693685948372074,0.8163976992537976,-0.0011274704187194508
dataframe000015,60.0,2.6,7.4658384,-0.59559643,0.7978484,0.00011026851,-0.6752284,1.0001004,-1.3934448,0.00016327883,$\beta_2$-dominated,-0.0001155591371701043,-0.00011555913716997346,1.182470735072275,2.1124852087631183,-0.13015427587010386,0.4449499328589038,-0.0001155591371701043
dataframe000015,60.0,2.6,7.4658384,-0.59559643,-0.7456721,0.00011026851,-0.6752284,-2.0869408,0.15007567,0.00016327883,$\beta_2$-dominated,5.82081648335036e-05,5.820816483371773e-05,-1.366945482827817,-1.4756101478480843,0.5253937140190638,0.5928638911907561,5.82081648335036e-05
dataframe000015,60.0,2.6,7.4658384,-0.59559643,0.7978484,0.00011026851,-0.6752284,1.0001004,-1.3934448,0.00016327883,$\beta_2$-dominated,-0.0001155591371701043,-0.00011555913716997346,1.182470735072275,2.1124852087631183,-0.13015427587010386,0.4449499328589038,-0.0001155591371701043
dataframe000015,60.0,2.6,7.4658384,-0.59559643,0.7978484,0.00011026851,-0.6752284,1.0001004,-1.3934448,0.00016327883,$\beta_2$-dominated,-0.0001155591371701043,-0.00011555913716997346,1.182470735072275,2.1124852087631183,-0.13015427587010386,0.4449499328589038,-0.0001155591371701043
dataframe000015,60.0,2.6,7.4658384,-0.59559643,0.7978484,0.00011026851,-0.6752284,1.0001004,-1.3934448,0.00016327883,$\beta_2$-dominated,-0.0001155591371701043,-0.00011555913716997346,1.182470735072275,2.1124852087631183,-0.13015427587010386,0.4449499328589038,-0.0001155591371701043
dataframe000016,100.0,3.2,8.751269,-0.56673443,0.0034665072,-0.00081610924,-1.054307,-0.5598014,-0.5702009,0.000773473,$\beta_2$-dominated,-0.00043086773541471424,-0.0004308677354144658,-0.6824147563326468,0.7159096013146378,0.7265652971905403,0.031033636585736355,-0.00043086773541471424
dataframe000016,100.0,3.2,8.751269,-0.56673443,-0.33410862,-0.00081610924,-1.054307,-1.2349517,-0.23262581,0.000773473,$\beta_2$-dominated,-0.0003929008886942146,-0.0003929008886939384,-1.239983975138459,-0.0688235993005151,0.8699367234164646,0.0633831309523317,-0.0003929008886942146
dataframe000016,100.0,3.2,8.751269,-0.56673443,-0.4672646,-0.00081610924,-1.054307,-1.5012636,-0.09946984,0.000773473,$\beta_2$-dominated,-0.00037786630509249497,-0.000377866305092191,-1.4599162405603434,-0.3783603108157821,0.9264893112029796,0.07614330150061707,-0.00037786630509249497
dataframe000016,100.0,3.2,8.751269,-0.56673443,-0.33410862,-0.00081610924,-1.054307,-1.2349517,-0.23262581,0.000773473,$\beta_2$-dominated,-0.0003929008886942146,-0.0003929008886939384,-1.239983975138459,-0.0688235993005151,0.8699367234164646,0.0633831309523317,-0.0003929008886942146
dataframe000016,100.0,3.2,8.751269,-0.56673443,0.0034665072,-0.00081610924,-1.054307,-0.5598014,-0.5702009,0.000773473,$\beta_2$-dominated,-0.00043086773541471424,-0.0004308677354144658,-0.6824147563326468,0.7159096013146378,0.7265652971905403,0.031033636585736355,-0.00043086773541471424
dataframe000014,60.0,2.2,7.933373,-0.41150555,0.44518125,-0.0001445272,-1.1602875,0.47885695,-0.85668683,0.00012454604,$\beta_2$-dominated,-0.00016526382518826702,-0.00016526382518791384,-0.034637951316432734,1.5931266838038944,-0.05557092676838822,-0.14392123173610177,-0.00016526382518826702
dataframe000014,60.0,2.2,7.933373,-0.41150555,0.38678563,-0.0001445272,-1.1602875,0.3620657,-0.7982912,0.00012454604,$\beta_2$-dominated,-0.00015868477122498218,-0.00015868477122485104,-0.131089375867064,1.457379173062648,-0.030769747125023436,-0.13832524295900858,-0.00015868477122498218
dataframe000014,60.0,2.2,7.933373,-0.41150555,0.38678563,-0.0001445272,-1.1602875,0.3620657,-0.7982912,0.00012454604,$\beta_2$-dominated,-0.00015868477122498218,-0.00015868477122485104,-0.131089375867064,1.457379173062648,-0.030769747125023436,-0.13832524295900858,-0.00015868477122498218
dataframe000014,60.0,2.2,7.933373,-0.41150555,0.38678563,-0.0001445272,-1.1602875,0.3620657,-0.7982912,0.00012454604,$\beta_2$-dominated,-0.00015868477122498218,-0.00015868477122485104,-0.131089375867064,1.457379173062648,-0.030769747125023436,-0.13832524295900858,-0.00015868477122498218
dataframe000014,60.0,2.2,7.933373,-0.41150555,0.38678563,-0.0001445272,-1.1602875,0.3620657,-0.7982912,0.00012454604,$\beta_2$-dominated,-0.00015868477122498218,-0.00015868477122485104,-0.131089375867064,1.457379173062648,-0.030769747125023436,-0.13832524295900858,-0.00015868477122498218
dataframe000016,80.0,2.6,8.977604,-0.9564005,0.740949,-0.0006718321,-0.33155522,0.52549744,-1.6973495,0.0020222077,$\beta_2$-dominated,-0.0005012355428953402,-0.0005012355428948731,1.4237502866662897,2.1988474083040783,1.1051655315569953,0.8853803124098706,-0.0005012355428953402
dataframe000016,80.0,2.6,8.977604,-0.9564005,-0.5866088,-0.0006718321,-0.33155522,-2.1296182,-0.3697917,0.0020222077,$\beta_2$-dominated,-0.00035160272233704154,-0.0003516027223369075,-0.768962716766169,-0.8872172278588666,1.6689919904994497,1.0125986888257863,-0.00035160272233704154
dataframe000016,80.0,2.6,8.977604,-0.9564005,-0.20683292,-0.0006718321,-0.33155522,-1.3700664,-0.7495676,0.0020222077,$\beta_2$-dominated,-0.00039445513786441394,-0.0003944551378641689,-0.14169092066509423,-0.004383369230521965,1.5076975707159483,0.9762052169484969,-0.00039445513786441394
dataframe000016,80.0,2.6,8.977604,-0.9564005,0.5536782,-0.0006718321,-0.33155522,0.15095592,-1.5100787,0.0020222077,$\beta_2$-dominated,-0.0004800058785158328,-0.0004800058785157543,1.114437073892805,1.763514330294618,1.1847011601030444,0.903326193736453,-0.0004800058785158328
dataframe000016,80.0,2.6,8.977604,-0.9564005,0.28587162,-0.0006718321,-0.33155522,-0.38465726,-1.2422721,0.0020222077,$\beta_2$-dominated,-0.0004498994022420049,-0.0004498994022418154,0.6721038649036806,1.1409664115791391,1.2984412045825233,0.9289898416196438,-0.0004498994022420049
